Current(mA),Resistance(Ohm),sample name,Applied in-plane field (Oe),Initial resistance Ohm,Pulse width s
3.3,"1.78504956
",sample name,100.0,1338.7779583577076,0.35
2.75,"1.78537893
",sample name,100.0,1338.7779583577076,0.35
2.2,"1.78597088
",sample name,100.0,1338.7779583577076,0.35
1.6500000000000001,"1.78764402
",sample name,100.0,1338.7779583577076,0.35
1.1,"1.7868523
",sample name,100.0,1338.7779583577076,0.35
0.55,"1.78955291
",sample name,100.0,1338.7779583577076,0.35
0.0,"1.78920738
",sample name,100.0,1338.7779583577076,0.35
-0.55,"1.78917344
",sample name,100.0,1338.7779583577076,0.35
-1.1,"1.79019218
",sample name,100.0,1338.7779583577076,0.35
-1.6500000000000001,"1.79202509
",sample name,100.0,1338.7779583577076,0.35
-2.2,"1.7942582
",sample name,100.0,1338.7779583577076,0.35
-2.75,"1.80136719
",sample name,100.0,1338.7779583577076,0.35
-3.3,"1.8499215
",sample name,100.0,1338.7779583577076,0.35
-3.8499999999999996,"1.89703322
",sample name,100.0,1338.7779583577076,0.35
-4.3999999999999995,"1.92623132
",sample name,100.0,1338.7779583577076,0.35
-4.949999999999999,"1.94012705
",sample name,100.0,1338.7779583577076,0.35
-5.499999999999999,"1.94879171
",sample name,100.0,1338.7779583577076,0.35
-6.049999999999999,"1.9531331
",sample name,100.0,1338.7779583577076,0.35
-6.599999999999999,"1.95954159
",sample name,100.0,1338.7779583577076,0.35
-7.149999999999999,"1.96330069
",sample name,100.0,1338.7779583577076,0.35
-7.699999999999998,"1.96751121
",sample name,100.0,1338.7779583577076,0.35
-8.249999999999998,"1.96885096
",sample name,100.0,1338.7779583577076,0.35
-8.799999999999999,"1.97101254
",sample name,100.0,1338.7779583577076,0.35
-9.35,"1.97243006
",sample name,100.0,1338.7779583577076,0.35
-9.9,"1.97185806
",sample name,100.0,1338.7779583577076,0.35
-10.450000000000001,"1.96961535
",sample name,100.0,1338.7779583577076,0.35
-11.000000000000002,"1.96811867
",sample name,100.0,1338.7779583577076,0.35
-10.450000000000001,"1.9668036
",sample name,100.0,1338.7779583577076,0.35
-9.9,"1.96635957
",sample name,100.0,1338.7779583577076,0.35
-9.35,"1.96666955
",sample name,100.0,1338.7779583577076,0.35
-8.799999999999999,"1.96538138
",sample name,100.0,1338.7779583577076,0.35
-8.249999999999998,"1.96705919
",sample name,100.0,1338.7779583577076,0.35
-7.699999999999998,"1.96757794
",sample name,100.0,1338.7779583577076,0.35
-7.149999999999999,"1.96710702
",sample name,100.0,1338.7779583577076,0.35
-6.599999999999999,"1.96780055
",sample name,100.0,1338.7779583577076,0.35
-6.049999999999999,"1.96947421
",sample name,100.0,1338.7779583577076,0.35
-5.499999999999999,"1.96973156
",sample name,100.0,1338.7779583577076,0.35
-4.949999999999999,"1.9694296
",sample name,100.0,1338.7779583577076,0.35
-4.3999999999999995,"1.97214828
",sample name,100.0,1338.7779583577076,0.35
-3.8499999999999996,"1.97201807
",sample name,100.0,1338.7779583577076,0.35
-3.3,"1.97226766
",sample name,100.0,1338.7779583577076,0.35
-2.75,"1.97168333
",sample name,100.0,1338.7779583577076,0.35
-2.2,"1.97388836
",sample name,100.0,1338.7779583577076,0.35
-1.6500000000000001,"1.97449035
",sample name,100.0,1338.7779583577076,0.35
-1.1,"1.9747184
",sample name,100.0,1338.7779583577076,0.35
-0.55,"1.9757628
",sample name,100.0,1338.7779583577076,0.35
0.0,"1.97640248
",sample name,100.0,1338.7779583577076,0.35
