Current(mA),Resistance(Ohm),sample name,Applied in-plane field (Oe),Initial resistance Ohm,Pulse width s
-1.1,"1.80591865
",sample name,100.0,1416.6316312107854,0.01
-1.6500000000000001,"1.8073338
",sample name,100.0,1416.6316312107854,0.01
-2.2,"1.80810851
",sample name,100.0,1416.6316312107854,0.01
-2.75,"1.80932675
",sample name,100.0,1416.6316312107854,0.01
-3.3,"1.81192906
",sample name,100.0,1416.6316312107854,0.01
-3.8499999999999996,"1.81703739
",sample name,100.0,1416.6316312107854,0.01
-4.3999999999999995,"1.82353383
",sample name,100.0,1416.6316312107854,0.01
-4.949999999999999,"1.83734847
",sample name,100.0,1416.6316312107854,0.01
-5.499999999999999,"1.87378644
",sample name,100.0,1416.6316312107854,0.01
-6.049999999999999,"1.90829148
",sample name,100.0,1416.6316312107854,0.01
-6.599999999999999,"1.92575126
",sample name,100.0,1416.6316312107854,0.01
-7.149999999999999,"1.94245135
",sample name,100.0,1416.6316312107854,0.01
-7.699999999999998,"1.95357156
",sample name,100.0,1416.6316312107854,0.01
-8.249999999999998,"1.96179328
",sample name,100.0,1416.6316312107854,0.01
-8.799999999999999,"1.96784986
",sample name,100.0,1416.6316312107854,0.01
-9.35,"1.97394134
",sample name,100.0,1416.6316312107854,0.01
-9.9,"1.97653695
",sample name,100.0,1416.6316312107854,0.01
-10.450000000000001,"1.97824164
",sample name,100.0,1416.6316312107854,0.01
-11.000000000000002,"1.98070667
",sample name,100.0,1416.6316312107854,0.01
-10.450000000000001,"1.98350355
",sample name,100.0,1416.6316312107854,0.01
-9.9,"1.98357704
",sample name,100.0,1416.6316312107854,0.01
-9.35,"1.98396655
",sample name,100.0,1416.6316312107854,0.01
-8.799999999999999,"1.98356794
",sample name,100.0,1416.6316312107854,0.01
-8.249999999999998,"1.98425385
",sample name,100.0,1416.6316312107854,0.01
-7.699999999999998,"1.9847946
",sample name,100.0,1416.6316312107854,0.01
-7.149999999999999,"1.98464327
",sample name,100.0,1416.6316312107854,0.01
-6.599999999999999,"1.9856732
",sample name,100.0,1416.6316312107854,0.01
-6.049999999999999,"1.98495376
",sample name,100.0,1416.6316312107854,0.01
-5.499999999999999,"1.98442008
",sample name,100.0,1416.6316312107854,0.01
-4.949999999999999,"1.98495245
",sample name,100.0,1416.6316312107854,0.01
-4.3999999999999995,"1.98615041
",sample name,100.0,1416.6316312107854,0.01
-3.8499999999999996,"1.98574743
",sample name,100.0,1416.6316312107854,0.01
-3.3,"1.98500576
",sample name,100.0,1416.6316312107854,0.01
-2.75,"1.98655025
",sample name,100.0,1416.6316312107854,0.01
-2.2,"1.98563577
",sample name,100.0,1416.6316312107854,0.01
-1.6500000000000001,"1.98641788
",sample name,100.0,1416.6316312107854,0.01
-1.1,"1.98548125
",sample name,100.0,1416.6316312107854,0.01
-0.55,"1.98517005
",sample name,100.0,1416.6316312107854,0.01
0.0,"1.98539336
",sample name,100.0,1416.6316312107854,0.01
