Current(mA),Resistance(Ohm),sample name,Applied in-plane field (Oe),Initial resistance Ohm,Pulse width s
2.75,"1.79716236
",sample name,100.0,1777.517623010717,0.2
2.2,"1.79693182
",sample name,100.0,1777.517623010717,0.2
1.6500000000000001,"1.79783142
",sample name,100.0,1777.517623010717,0.2
1.1,"1.79766956
",sample name,100.0,1777.517623010717,0.2
0.55,"1.79858515
",sample name,100.0,1777.517623010717,0.2
0.0,"1.79821982
",sample name,100.0,1777.517623010717,0.2
-0.55,"1.79958228
",sample name,100.0,1777.517623010717,0.2
-1.1,"1.80117263
",sample name,100.0,1777.517623010717,0.2
-1.6500000000000001,"1.80133424
",sample name,100.0,1777.517623010717,0.2
-2.2,"1.80320787
",sample name,100.0,1777.517623010717,0.2
-2.75,"1.81208309
",sample name,100.0,1777.517623010717,0.2
-3.3,"1.82716737
",sample name,100.0,1777.517623010717,0.2
-3.8499999999999996,"1.86363541
",sample name,100.0,1777.517623010717,0.2
-4.3999999999999995,"1.90450048
",sample name,100.0,1777.517623010717,0.2
-4.949999999999999,"1.92729596
",sample name,100.0,1777.517623010717,0.2
-5.499999999999999,"1.94416321
",sample name,100.0,1777.517623010717,0.2
-6.049999999999999,"1.95517303
",sample name,100.0,1777.517623010717,0.2
-6.599999999999999,"1.96126372
",sample name,100.0,1777.517623010717,0.2
-7.149999999999999,"1.96800553
",sample name,100.0,1777.517623010717,0.2
-7.699999999999998,"1.97087052
",sample name,100.0,1777.517623010717,0.2
-8.249999999999998,"1.97674991
",sample name,100.0,1777.517623010717,0.2
-8.799999999999999,"1.97643782
",sample name,100.0,1777.517623010717,0.2
-9.35,"1.97867756
",sample name,100.0,1777.517623010717,0.2
-9.9,"1.97901949
",sample name,100.0,1777.517623010717,0.2
-10.450000000000001,"1.97672039
",sample name,100.0,1777.517623010717,0.2
-11.000000000000002,"1.97654387
",sample name,100.0,1777.517623010717,0.2
-10.450000000000001,"1.97615834
",sample name,100.0,1777.517623010717,0.2
-9.9,"1.97514123
",sample name,100.0,1777.517623010717,0.2
-9.35,"1.97468473
",sample name,100.0,1777.517623010717,0.2
-8.799999999999999,"1.97561566
",sample name,100.0,1777.517623010717,0.2
-8.249999999999998,"1.97536877
",sample name,100.0,1777.517623010717,0.2
-7.699999999999998,"1.97522659
",sample name,100.0,1777.517623010717,0.2
-7.149999999999999,"1.97616795
",sample name,100.0,1777.517623010717,0.2
-6.599999999999999,"1.97607223
",sample name,100.0,1777.517623010717,0.2
-6.049999999999999,"1.97582404
",sample name,100.0,1777.517623010717,0.2
-5.499999999999999,"1.97795454
",sample name,100.0,1777.517623010717,0.2
-4.949999999999999,"1.97711859
",sample name,100.0,1777.517623010717,0.2
-4.3999999999999995,"1.97676747
",sample name,100.0,1777.517623010717,0.2
-3.8499999999999996,"1.97745663
",sample name,100.0,1777.517623010717,0.2
-3.3,"1.97901065
",sample name,100.0,1777.517623010717,0.2
-2.75,"1.97909762
",sample name,100.0,1777.517623010717,0.2
-2.2,"1.97914247
",sample name,100.0,1777.517623010717,0.2
-1.6500000000000001,"1.98031656
",sample name,100.0,1777.517623010717,0.2
-1.1,"1.98055875
",sample name,100.0,1777.517623010717,0.2
-0.55,"1.98056576
",sample name,100.0,1777.517623010717,0.2
0.0,"1.98179168
",sample name,100.0,1777.517623010717,0.2
