Current(mA),Resistance(Ohm),sample name,Applied in-plane field (Oe),Initial resistance Ohm,Pulse width s
-5.499999999999999,"1.90012797
",sample name,100.0,1315.5160279775548,0.04
-6.049999999999999,"1.92420146
",sample name,100.0,1315.5160279775548,0.04
-6.599999999999999,"1.9444838
",sample name,100.0,1315.5160279775548,0.04
-7.149999999999999,"1.95720147
",sample name,100.0,1315.5160279775548,0.04
-7.699999999999998,"1.96344152
",sample name,100.0,1315.5160279775548,0.04
-8.249999999999998,"1.96715856
",sample name,100.0,1315.5160279775548,0.04
-8.799999999999999,"1.97239922
",sample name,100.0,1315.5160279775548,0.04
-9.35,"1.97572157
",sample name,100.0,1315.5160279775548,0.04
-9.9,"1.97811937
",sample name,100.0,1315.5160279775548,0.04
-10.450000000000001,"1.98226948
",sample name,100.0,1315.5160279775548,0.04
-11.000000000000002,"1.98356085
",sample name,100.0,1315.5160279775548,0.04
-10.450000000000001,"1.9837419
",sample name,100.0,1315.5160279775548,0.04
-9.9,"1.98421482
",sample name,100.0,1315.5160279775548,0.04
-9.35,"1.98354108
",sample name,100.0,1315.5160279775548,0.04
-8.799999999999999,"1.98402797
",sample name,100.0,1315.5160279775548,0.04
-8.249999999999998,"1.98401809
",sample name,100.0,1315.5160279775548,0.04
-7.699999999999998,"1.9837036
",sample name,100.0,1315.5160279775548,0.04
-7.149999999999999,"1.9829436
",sample name,100.0,1315.5160279775548,0.04
-6.599999999999999,"1.98300425
",sample name,100.0,1315.5160279775548,0.04
-6.049999999999999,"1.98421835
",sample name,100.0,1315.5160279775548,0.04
-5.499999999999999,"1.98407774
",sample name,100.0,1315.5160279775548,0.04
-4.949999999999999,"1.98542904
",sample name,100.0,1315.5160279775548,0.04
-4.3999999999999995,"1.98504485
",sample name,100.0,1315.5160279775548,0.04
-3.8499999999999996,"1.98518384
",sample name,100.0,1315.5160279775548,0.04
-3.3,"1.98478689
",sample name,100.0,1315.5160279775548,0.04
-2.75,"1.98483941
",sample name,100.0,1315.5160279775548,0.04
-2.2,"1.985357
",sample name,100.0,1315.5160279775548,0.04
-1.6500000000000001,"1.98486521
",sample name,100.0,1315.5160279775548,0.04
-1.1,"1.98449457
",sample name,100.0,1315.5160279775548,0.04
-0.55,"1.98423209
",sample name,100.0,1315.5160279775548,0.04
0.0,"1.98539818
",sample name,100.0,1315.5160279775548,0.04
