Current(mA),Resistance(Ohm),sample name,Applied in-plane field (Oe),Initial resistance Ohm,Pulse width s
2.75,"1.7976378
",sample name,100.0,1319.1825896565604,0.9999999999999999
2.2,"1.7979028
",sample name,100.0,1319.1825896565604,0.9999999999999999
1.6500000000000001,"1.79827551
",sample name,100.0,1319.1825896565604,0.9999999999999999
1.1,"1.80072966
",sample name,100.0,1319.1825896565604,0.9999999999999999
0.55,"1.80021167
",sample name,100.0,1319.1825896565604,0.9999999999999999
0.0,"1.80044122
",sample name,100.0,1319.1825896565604,0.9999999999999999
-0.55,"1.80251352
",sample name,100.0,1319.1825896565604,0.9999999999999999
-1.1,"1.80442089
",sample name,100.0,1319.1825896565604,0.9999999999999999
-1.6500000000000001,"1.81581416
",sample name,100.0,1319.1825896565604,0.9999999999999999
-2.2,"1.84043224
",sample name,100.0,1319.1825896565604,0.9999999999999999
-2.75,"1.88971754
",sample name,100.0,1319.1825896565604,0.9999999999999999
-3.3,"1.92274978
",sample name,100.0,1319.1825896565604,0.9999999999999999
-3.8499999999999996,"1.94167876
",sample name,100.0,1319.1825896565604,0.9999999999999999
-4.3999999999999995,"1.95519826
",sample name,100.0,1319.1825896565604,0.9999999999999999
-4.949999999999999,"1.96446845
",sample name,100.0,1319.1825896565604,0.9999999999999999
-5.499999999999999,"1.96981168
",sample name,100.0,1319.1825896565604,0.9999999999999999
-6.049999999999999,"1.975148
",sample name,100.0,1319.1825896565604,0.9999999999999999
-6.599999999999999,"1.97959338
",sample name,100.0,1319.1825896565604,0.9999999999999999
-7.149999999999999,"1.9808538
",sample name,100.0,1319.1825896565604,0.9999999999999999
-7.699999999999998,"1.98268283
",sample name,100.0,1319.1825896565604,0.9999999999999999
-8.249999999999998,"1.98523198
",sample name,100.0,1319.1825896565604,0.9999999999999999
-8.799999999999999,"1.98358484
",sample name,100.0,1319.1825896565604,0.9999999999999999
-9.35,"1.98447383
",sample name,100.0,1319.1825896565604,0.9999999999999999
-9.9,"1.9848485
",sample name,100.0,1319.1825896565604,0.9999999999999999
-10.450000000000001,"1.9831141
",sample name,100.0,1319.1825896565604,0.9999999999999999
-11.000000000000002,"1.98120079
",sample name,100.0,1319.1825896565604,0.9999999999999999
-10.450000000000001,"1.98083595
",sample name,100.0,1319.1825896565604,0.9999999999999999
-9.9,"1.98096486
",sample name,100.0,1319.1825896565604,0.9999999999999999
-9.35,"1.98095863
",sample name,100.0,1319.1825896565604,0.9999999999999999
-8.799999999999999,"1.98089315
",sample name,100.0,1319.1825896565604,0.9999999999999999
-8.249999999999998,"1.980243
",sample name,100.0,1319.1825896565604,0.9999999999999999
-7.699999999999998,"1.98009255
",sample name,100.0,1319.1825896565604,0.9999999999999999
-7.149999999999999,"1.98176655
",sample name,100.0,1319.1825896565604,0.9999999999999999
-6.599999999999999,"1.98157364
",sample name,100.0,1319.1825896565604,0.9999999999999999
-6.049999999999999,"1.98333743
",sample name,100.0,1319.1825896565604,0.9999999999999999
-5.499999999999999,"1.98346603
",sample name,100.0,1319.1825896565604,0.9999999999999999
-4.949999999999999,"1.98408189
",sample name,100.0,1319.1825896565604,0.9999999999999999
-4.3999999999999995,"1.98483497
",sample name,100.0,1319.1825896565604,0.9999999999999999
-3.8499999999999996,"1.9851349
",sample name,100.0,1319.1825896565604,0.9999999999999999
-3.3,"1.98543963
",sample name,100.0,1319.1825896565604,0.9999999999999999
-2.75,"1.98558776
",sample name,100.0,1319.1825896565604,0.9999999999999999
-2.2,"1.98708344
",sample name,100.0,1319.1825896565604,0.9999999999999999
-1.6500000000000001,"1.98772349
",sample name,100.0,1319.1825896565604,0.9999999999999999
-1.1,"1.98841144
",sample name,100.0,1319.1825896565604,0.9999999999999999
-0.55,"1.98875386
",sample name,100.0,1319.1825896565604,0.9999999999999999
0.0,"1.98778713
",sample name,100.0,1319.1825896565604,0.9999999999999999
