Field(Oe),Resistance(Ohm),Sample name,Applied in-plane field (Oe),Applied current (mA)
21.3333333333,"339.752081
",sample_name,0.0,1.0
20.0,"339.764364
",sample_name,0.0,1.0
18.6666666667,"339.76525
",sample_name,0.0,1.0
17.3333333333,"339.769394
",sample_name,0.0,1.0
16.0,"339.773118
",sample_name,0.0,1.0
14.6666666667,"339.767124
",sample_name,0.0,1.0
13.3333333333,"339.747318
",sample_name,0.0,1.0
12.0,"339.745577
",sample_name,0.0,1.0
10.6666666667,"339.736624
",sample_name,0.0,1.0
9.33333333333,"339.743505
",sample_name,0.0,1.0
8.0,"339.74001
",sample_name,0.0,1.0
6.66666666667,"339.727548
",sample_name,0.0,1.0
5.33333333333,"339.722516
",sample_name,0.0,1.0
4.0,"339.730705
",sample_name,0.0,1.0
2.66666666667,"339.714888
",sample_name,0.0,1.0
1.33333333333,"339.72722
",sample_name,0.0,1.0
1.09043876359e-13,"339.723808
",sample_name,0.0,1.0
-1.33333333333,"339.720602
",sample_name,0.0,1.0
-2.66666666667,"339.708575
",sample_name,0.0,1.0
-4.0,"339.708922
",sample_name,0.0,1.0
-5.33333333333,"339.704506
",sample_name,0.0,1.0
-6.66666666667,"339.715193
",sample_name,0.0,1.0
-8.0,"339.694698
",sample_name,0.0,1.0
-9.33333333333,"339.695857
",sample_name,0.0,1.0
-10.6666666667,"339.68752
",sample_name,0.0,1.0
-12.0,"339.693144
",sample_name,0.0,1.0
-13.3333333333,"339.683928
",sample_name,0.0,1.0
-14.6666666667,"339.678748
",sample_name,0.0,1.0
-16.0,"339.683535
",sample_name,0.0,1.0
-17.3333333333,"339.692446
",sample_name,0.0,1.0
-18.6666666667,"339.688162
",sample_name,0.0,1.0
-20.0,"339.682465
",sample_name,0.0,1.0
-21.3333333333,"339.679167
",sample_name,0.0,1.0
-22.6666666667,"339.670362
",sample_name,0.0,1.0
-24.0,"339.670254
",sample_name,0.0,1.0
-25.3333333333,"339.661917
",sample_name,0.0,1.0
-26.6666666667,"339.652413
",sample_name,0.0,1.0
-28.0,"339.657452
",sample_name,0.0,1.0
-29.3333333333,"339.665074
",sample_name,0.0,1.0
-30.6666666667,"339.662082
",sample_name,0.0,1.0
-32.0,"339.653055
",sample_name,0.0,1.0
-33.3333333333,"339.665371
",sample_name,0.0,1.0
-34.6666666667,"339.659106
",sample_name,0.0,1.0
-36.0,"339.653623
",sample_name,0.0,1.0
-37.3333333333,"339.664039
",sample_name,0.0,1.0
-38.6666666667,"339.661398
",sample_name,0.0,1.0
-40.0,"339.653925
",sample_name,0.0,1.0
-41.3333333333,"339.672398
",sample_name,0.0,1.0
-42.6666666667,"339.674257
",sample_name,0.0,1.0
-44.0,"339.680028
",sample_name,0.0,1.0
-45.3333333333,"339.665805
",sample_name,0.0,1.0
-46.6666666667,"339.666257
",sample_name,0.0,1.0
-48.0,"339.659039
",sample_name,0.0,1.0
-49.3333333333,"339.660339
",sample_name,0.0,1.0
-50.6666666667,"339.656302
",sample_name,0.0,1.0
-52.0,"339.654846
",sample_name,0.0,1.0
-53.3333333333,"339.667466
",sample_name,0.0,1.0
-54.6666666667,"339.644306
",sample_name,0.0,1.0
-56.0,"339.681797
",sample_name,0.0,1.0
-57.3333333333,"339.65516
",sample_name,0.0,1.0
-58.6666666667,"339.66298
",sample_name,0.0,1.0
-60.0,"339.646413
",sample_name,0.0,1.0
-61.3333333333,"339.658681
",sample_name,0.0,1.0
-62.6666666667,"339.650073
",sample_name,0.0,1.0
-64.0,"339.648618
",sample_name,0.0,1.0
-65.3333333333,"339.659156
",sample_name,0.0,1.0
-66.6666666667,"339.673405
",sample_name,0.0,1.0
-68.0,"339.658079
",sample_name,0.0,1.0
-69.3333333333,"339.653763
",sample_name,0.0,1.0
-70.6666666667,"339.651805
",sample_name,0.0,1.0
-72.0,"339.649239
",sample_name,0.0,1.0
-73.3333333333,"339.6343
",sample_name,0.0,1.0
-74.6666666667,"339.651883
",sample_name,0.0,1.0
-76.0,"339.652516
",sample_name,0.0,1.0
-77.3333333333,"339.64737
",sample_name,0.0,1.0
-78.6666666667,"339.639856
",sample_name,0.0,1.0
-80.0,"339.640655
",sample_name,0.0,1.0
