Field(Oe),Resistance(Ohm),Sample name,Applied in-plane field (Oe),Applied current (mA)
36.0,"340.9892775
",sample_name,0.0,2.0
34.6666666667,"340.9882305
",sample_name,0.0,2.0
33.3333333333,"340.996629
",sample_name,0.0,2.0
32.0,"340.994914
",sample_name,0.0,2.0
30.6666666667,"341.001283
",sample_name,0.0,2.0
29.3333333333,"341.0046495
",sample_name,0.0,2.0
28.0,"341.0029795
",sample_name,0.0,2.0
26.6666666667,"341.0072395
",sample_name,0.0,2.0
25.3333333333,"341.019217
",sample_name,0.0,2.0
24.0,"341.0207265
",sample_name,0.0,2.0
22.6666666667,"341.027345
",sample_name,0.0,2.0
21.3333333333,"341.03056
",sample_name,0.0,2.0
20.0,"341.0319695
",sample_name,0.0,2.0
18.6666666667,"341.038477
",sample_name,0.0,2.0
17.3333333333,"341.0352415
",sample_name,0.0,2.0
16.0,"341.041927
",sample_name,0.0,2.0
14.6666666667,"341.045275
",sample_name,0.0,2.0
13.3333333333,"341.0300865
",sample_name,0.0,2.0
12.0,"341.022602
",sample_name,0.0,2.0
10.6666666667,"341.017465
",sample_name,0.0,2.0
9.33333333333,"341.01231
",sample_name,0.0,2.0
8.0,"341.0072655
",sample_name,0.0,2.0
6.66666666667,"341.0092205
",sample_name,0.0,2.0
5.33333333333,"341.0043245
",sample_name,0.0,2.0
4.0,"341.003129
",sample_name,0.0,2.0
2.66666666667,"341.0015605
",sample_name,0.0,2.0
1.33333333333,"340.9917565
",sample_name,0.0,2.0
1.09043876359e-13,"340.993484
",sample_name,0.0,2.0
-1.33333333333,"340.9885615
",sample_name,0.0,2.0
-2.66666666667,"340.984936
",sample_name,0.0,2.0
-4.0,"340.9867395
",sample_name,0.0,2.0
-5.33333333333,"340.9925735
",sample_name,0.0,2.0
-6.66666666667,"340.9891315
",sample_name,0.0,2.0
-8.0,"340.984002
",sample_name,0.0,2.0
-9.33333333333,"340.9825445
",sample_name,0.0,2.0
-10.6666666667,"340.9723395
",sample_name,0.0,2.0
-12.0,"340.9735475
",sample_name,0.0,2.0
-13.3333333333,"340.979676
",sample_name,0.0,2.0
-14.6666666667,"340.9763685
",sample_name,0.0,2.0
-16.0,"340.9836325
",sample_name,0.0,2.0
-17.3333333333,"340.9868735
",sample_name,0.0,2.0
-18.6666666667,"340.989143
",sample_name,0.0,2.0
-20.0,"340.98093
",sample_name,0.0,2.0
-21.3333333333,"340.975582
",sample_name,0.0,2.0
-22.6666666667,"340.985208
",sample_name,0.0,2.0
-24.0,"340.9829015
",sample_name,0.0,2.0
-25.3333333333,"340.9863665
",sample_name,0.0,2.0
-26.6666666667,"340.984637
",sample_name,0.0,2.0
-28.0,"340.985327
",sample_name,0.0,2.0
-29.3333333333,"340.9767035
",sample_name,0.0,2.0
-30.6666666667,"340.977776
",sample_name,0.0,2.0
-32.0,"340.9775415
",sample_name,0.0,2.0
-33.3333333333,"340.9741855
",sample_name,0.0,2.0
-34.6666666667,"340.973307
",sample_name,0.0,2.0
-36.0,"340.9712515
",sample_name,0.0,2.0
-37.3333333333,"340.9729715
",sample_name,0.0,2.0
-38.6666666667,"340.9658535
",sample_name,0.0,2.0
-40.0,"340.9701545
",sample_name,0.0,2.0
-41.3333333333,"340.967478
",sample_name,0.0,2.0
-42.6666666667,"340.9777075
",sample_name,0.0,2.0
-44.0,"340.9712515
",sample_name,0.0,2.0
-45.3333333333,"340.972654
",sample_name,0.0,2.0
-46.6666666667,"340.965094
",sample_name,0.0,2.0
-48.0,"340.9515535
",sample_name,0.0,2.0
-49.3333333333,"340.954267
",sample_name,0.0,2.0
-50.6666666667,"340.9533105
",sample_name,0.0,2.0
-52.0,"340.9525075
",sample_name,0.0,2.0
-53.3333333333,"340.9556525
",sample_name,0.0,2.0
-54.6666666667,"340.9498625
",sample_name,0.0,2.0
-56.0,"340.9474945
",sample_name,0.0,2.0
-57.3333333333,"340.94353
",sample_name,0.0,2.0
-58.6666666667,"340.9508835
",sample_name,0.0,2.0
-60.0,"340.9466755
",sample_name,0.0,2.0
-61.3333333333,"340.9499585
",sample_name,0.0,2.0
-62.6666666667,"340.953721
",sample_name,0.0,2.0
-64.0,"340.9455595
",sample_name,0.0,2.0
-65.3333333333,"340.9429575
",sample_name,0.0,2.0
-66.6666666667,"340.95157
",sample_name,0.0,2.0
-68.0,"340.954186
",sample_name,0.0,2.0
-69.3333333333,"340.9540565
",sample_name,0.0,2.0
-70.6666666667,"340.9538585
",sample_name,0.0,2.0
-72.0,"340.957525
",sample_name,0.0,2.0
-73.3333333333,"340.9555935
",sample_name,0.0,2.0
-74.6666666667,"340.95315
",sample_name,0.0,2.0
-76.0,"340.9537085
",sample_name,0.0,2.0
-77.3333333333,"340.95719
",sample_name,0.0,2.0
-78.6666666667,"340.948949
",sample_name,0.0,2.0
-80.0,"340.951086
",sample_name,0.0,2.0
