Field(Oe),Resistance(Ohm),Sample name,Applied in-plane field (Oe),Applied current (mA)
775.0,"-7.40195426316
",2,200.0,-1.9
800.0,"-7.36030521053
",2,200.0,-1.9
825.0,"-7.32171105263
",2,200.0,-1.9
850.0,"-7.28464436842
",2,200.0,-1.9
875.0,"-7.24971468421
",2,200.0,-1.9
900.0,"-7.21225878947
",2,200.0,-1.9
925.0,"-7.18454478947
",2,200.0,-1.9
950.0,"-7.15046889474
",2,200.0,-1.9
975.0,"-7.12420789474
",2,200.0,-1.9
1000.0,"-7.09869631579
",2,200.0,-1.9
975.0,"-7.06871952632
",2,200.0,-1.9
950.0,"-7.07481631579
",2,200.0,-1.9
925.0,"-7.09155852632
",2,200.0,-1.9
900.0,"-7.110699
",2,200.0,-1.9
875.0,"-7.14472384211
",2,200.0,-1.9
850.0,"-7.16142531579
",2,200.0,-1.9
825.0,"-7.18836005263
",2,200.0,-1.9
800.0,"-7.21558173684
",2,200.0,-1.9
775.0,"-7.24548578947
",2,200.0,-1.9
750.0,"-7.28054857895
",2,200.0,-1.9
725.0,"-7.31545468421
",2,200.0,-1.9
700.0,"-7.35533489474
",2,200.0,-1.9
675.0,"-7.39639268421
",2,200.0,-1.9
650.0,"-7.44002036842
",2,200.0,-1.9
625.0,"-7.48526231579
",2,200.0,-1.9
600.0,"-7.53085278947
",2,200.0,-1.9
575.0,"-7.583487
",2,200.0,-1.9
550.0,"-7.64110021053
",2,200.0,-1.9
525.0,"-7.70217757895
",2,200.0,-1.9
500.0,"-7.77340278947
",2,200.0,-1.9
475.0,"-7.855562
",2,200.0,-1.9
450.0,"-7.942183
",2,200.0,-1.9
425.0,"-8.04078936842
",2,200.0,-1.9
400.0,"-8.16141226316
",2,200.0,-1.9
375.0,"-8.30290573684
",2,200.0,-1.9
350.0,"-8.46147342105
",2,200.0,-1.9
325.0,"-8.63519842105
",2,200.0,-1.9
300.0,"-8.82245478947
",2,200.0,-1.9
275.0,"-9.05499210526
",2,200.0,-1.9
250.0,"-9.29064494737
",2,200.0,-1.9
225.0,"-9.59157242105
",2,200.0,-1.9
200.0,"-9.86203910526
",2,200.0,-1.9
175.0,"-10.1993412632
",2,200.0,-1.9
150.0,"-10.5111150526
",2,200.0,-1.9
125.0,"-10.8433511579
",2,200.0,-1.9
100.0,"-11.1889052105
",2,200.0,-1.9
75.0,"-11.5500966316
",2,200.0,-1.9
50.0,"-11.9089755789
",2,200.0,-1.9
25.0,"-12.2455306842
",2,200.0,-1.9
-7.65887353538e-13,"-12.5929204737
",2,200.0,-1.9
-25.0,"-12.9450255789
",2,200.0,-1.9
-50.0,"-13.3028779474
",2,200.0,-1.9
-75.0,"-13.6304422105
",2,200.0,-1.9
-100.0,"-13.9617395263
",2,200.0,-1.9
-125.0,"-14.2989515263
",2,200.0,-1.9
-150.0,"-14.6316043684
",2,200.0,-1.9
-175.0,"-14.9425653684
",2,200.0,-1.9
-200.0,"-15.2167560526
",2,200.0,-1.9
-225.0,"-15.4816284211
",2,200.0,-1.9
-250.0,"-15.7395232632
",2,200.0,-1.9
-275.0,"-15.9563480526
",2,200.0,-1.9
-300.0,"-16.150676
",2,200.0,-1.9
-325.0,"-16.3102713684
",2,200.0,-1.9
-350.0,"-16.4728431053
",2,200.0,-1.9
-375.0,"-16.6061184211
",2,200.0,-1.9
-400.0,"-16.7307239474
",2,200.0,-1.9
-425.0,"-16.8366288947
",2,200.0,-1.9
-450.0,"-16.9250556842
",2,200.0,-1.9
-475.0,"-17.0097401579
",2,200.0,-1.9
-500.0,"-17.0846065789
",2,200.0,-1.9
-525.0,"-17.1458499474
",2,200.0,-1.9
-550.0,"-17.2045516316
",2,200.0,-1.9
-575.0,"-17.2543757895
",2,200.0,-1.9
-600.0,"-17.2980424737
",2,200.0,-1.9
-625.0,"-17.3439861053
",2,200.0,-1.9
-650.0,"-17.3799250526
",2,200.0,-1.9
-675.0,"-17.4179911579
",2,200.0,-1.9
-700.0,"-17.4491298947
",2,200.0,-1.9
-725.0,"-17.4821629474
",2,200.0,-1.9
-750.0,"-17.5096145789
",2,200.0,-1.9
-775.0,"-17.5361452632
",2,200.0,-1.9
-800.0,"-17.5637333684
",2,200.0,-1.9
-825.0,"-17.5870587368
",2,200.0,-1.9
-850.0,"-17.6110463684
",2,200.0,-1.9
-875.0,"-17.6324986842
",2,200.0,-1.9
-900.0,"-17.6530354737
",2,200.0,-1.9
-925.0,"-17.6710920526
",2,200.0,-1.9
-950.0,"-17.6891445789
",2,200.0,-1.9
-975.0,"-17.7054581053
",2,200.0,-1.9
-1000.0,"-17.7211352105
",2,200.0,-1.9
