Field(Oe),Resistance(Ohm),Sample name,Applied in-plane field (Oe),Applied current (mA)
625.0,"-7.67026825714
",2,200.0,-0.6999999999999998
650.0,"-7.60222575714
",2,200.0,-0.6999999999999998
675.0,"-7.54615312857
",2,200.0,-0.6999999999999998
700.0,"-7.50048338571
",2,200.0,-0.6999999999999998
725.0,"-7.44948112857
",2,200.0,-0.6999999999999998
750.0,"-7.40679888571
",2,200.0,-0.6999999999999998
775.0,"-7.36685714286
",2,200.0,-0.6999999999999998
800.0,"-7.3224476
",2,200.0,-0.6999999999999998
825.0,"-7.28744727143
",2,200.0,-0.6999999999999998
850.0,"-7.25183762857
",2,200.0,-0.6999999999999998
875.0,"-7.21563114286
",2,200.0,-0.6999999999999998
900.0,"-7.18079214286
",2,200.0,-0.6999999999999998
925.0,"-7.15046762857
",2,200.0,-0.6999999999999998
950.0,"-7.11817372857
",2,200.0,-0.6999999999999998
975.0,"-7.09382665714
",2,200.0,-0.6999999999999998
1000.0,"-7.06569708571
",2,200.0,-0.6999999999999998
975.0,"-7.0219049
",2,200.0,-0.6999999999999998
950.0,"-7.01678247143
",2,200.0,-0.6999999999999998
925.0,"-7.03289585714
",2,200.0,-0.6999999999999998
900.0,"-7.04957914286
",2,200.0,-0.6999999999999998
875.0,"-7.07535931429
",2,200.0,-0.6999999999999998
850.0,"-7.09824081429
",2,200.0,-0.6999999999999998
825.0,"-7.1264479
",2,200.0,-0.6999999999999998
800.0,"-7.15590598571
",2,200.0,-0.6999999999999998
775.0,"-7.18845478571
",2,200.0,-0.6999999999999998
750.0,"-7.21830321429
",2,200.0,-0.6999999999999998
725.0,"-7.25290201429
",2,200.0,-0.6999999999999998
700.0,"-7.29078785714
",2,200.0,-0.6999999999999998
675.0,"-7.33262704286
",2,200.0,-0.6999999999999998
650.0,"-7.37499935714
",2,200.0,-0.6999999999999998
625.0,"-7.41694082857
",2,200.0,-0.6999999999999998
600.0,"-7.46789211429
",2,200.0,-0.6999999999999998
575.0,"-7.542414
",2,200.0,-0.6999999999999998
550.0,"-7.57845688571
",2,200.0,-0.6999999999999998
525.0,"-7.63409577143
",2,200.0,-0.6999999999999998
500.0,"-7.69874004286
",2,200.0,-0.6999999999999998
475.0,"-7.77342511429
",2,200.0,-0.6999999999999998
450.0,"-7.85720292857
",2,200.0,-0.6999999999999998
425.0,"-7.95619035714
",2,200.0,-0.6999999999999998
400.0,"-8.060633
",2,200.0,-0.6999999999999998
375.0,"-8.18468441429
",2,200.0,-0.6999999999999998
350.0,"-8.3266613
",2,200.0,-0.6999999999999998
325.0,"-8.48767558571
",2,200.0,-0.6999999999999998
300.0,"-8.67006332857
",2,200.0,-0.6999999999999998
275.0,"-8.87173137143
",2,200.0,-0.6999999999999998
250.0,"-9.09590994286
",2,200.0,-0.6999999999999998
225.0,"-9.34537144286
",2,200.0,-0.6999999999999998
200.0,"-9.64257528571
",2,200.0,-0.6999999999999998
175.0,"-9.93680095714
",2,200.0,-0.6999999999999998
150.0,"-10.2649466143
",2,200.0,-0.6999999999999998
125.0,"-10.5822321857
",2,200.0,-0.6999999999999998
100.0,"-10.8924169429
",2,200.0,-0.6999999999999998
75.0,"-11.2426191143
",2,200.0,-0.6999999999999998
50.0,"-11.5813001714
",2,200.0,-0.6999999999999998
25.0,"-11.9343716714
",2,200.0,-0.6999999999999998
-7.65887353538e-13,"-12.2737916571
",2,200.0,-0.6999999999999998
-25.0,"-12.6091956286
",2,200.0,-0.6999999999999998
-50.0,"-12.9776200429
",2,200.0,-0.6999999999999998
-75.0,"-13.3087872
",2,200.0,-0.6999999999999998
-100.0,"-13.6261831571
",2,200.0,-0.6999999999999998
-125.0,"-13.9481994
",2,200.0,-0.6999999999999998
-150.0,"-14.2777721429
",2,200.0,-0.6999999999999998
-175.0,"-14.5954681429
",2,200.0,-0.6999999999999998
-200.0,"-14.8783045714
",2,200.0,-0.6999999999999998
-225.0,"-15.1509741429
",2,200.0,-0.6999999999999998
-250.0,"-15.4265402857
",2,200.0,-0.6999999999999998
-275.0,"-15.6559471429
",2,200.0,-0.6999999999999998
-300.0,"-15.8745998571
",2,200.0,-0.6999999999999998
-325.0,"-16.062332
",2,200.0,-0.6999999999999998
-350.0,"-16.2432051429
",2,200.0,-0.6999999999999998
-375.0,"-16.3918067143
",2,200.0,-0.6999999999999998
-400.0,"-16.5327094286
",2,200.0,-0.6999999999999998
-425.0,"-16.6550787143
",2,200.0,-0.6999999999999998
-450.0,"-16.7613912857
",2,200.0,-0.6999999999999998
-475.0,"-16.8504452857
",2,200.0,-0.6999999999999998
-500.0,"-16.9366074286
",2,200.0,-0.6999999999999998
-525.0,"-17.0057242857
",2,200.0,-0.6999999999999998
-550.0,"-17.0729018571
",2,200.0,-0.6999999999999998
-575.0,"-17.1314894286
",2,200.0,-0.6999999999999998
-600.0,"-17.1799207143
",2,200.0,-0.6999999999999998
-625.0,"-17.2344875714
",2,200.0,-0.6999999999999998
-650.0,"-17.2729431429
",2,200.0,-0.6999999999999998
-675.0,"-17.3103028571
",2,200.0,-0.6999999999999998
-700.0,"-17.3504924286
",2,200.0,-0.6999999999999998
-725.0,"-17.3814371429
",2,200.0,-0.6999999999999998
-750.0,"-17.4138032857
",2,200.0,-0.6999999999999998
-775.0,"-17.4434612857
",2,200.0,-0.6999999999999998
-800.0,"-17.4700907143
",2,200.0,-0.6999999999999998
-825.0,"-17.49903
",2,200.0,-0.6999999999999998
-850.0,"-17.521293
",2,200.0,-0.6999999999999998
-875.0,"-17.5544305714
",2,200.0,-0.6999999999999998
-900.0,"-17.5703174286
",2,200.0,-0.6999999999999998
-925.0,"-17.5864254286
",2,200.0,-0.6999999999999998
-950.0,"-17.6065477143
",2,200.0,-0.6999999999999998
-975.0,"-17.6234017143
",2,200.0,-0.6999999999999998
-1000.0,"-17.6421237143
",2,200.0,-0.6999999999999998
