Field(Oe),Resistance(Ohm),Sample name,Applied in-plane field (Oe),Applied current (mA)
-550.0,"-16.93299276
",2,200.0,0.5000000000000002
-575.0,"-16.99428254
",2,200.0,0.5000000000000002
-600.0,"-17.05480348
",2,200.0,0.5000000000000002
-625.0,"-17.10330788
",2,200.0,0.5000000000000002
-650.0,"-17.15062674
",2,200.0,0.5000000000000002
-675.0,"-17.19107004
",2,200.0,0.5000000000000002
-700.0,"-17.23005724
",2,200.0,0.5000000000000002
-725.0,"-17.26741334
",2,200.0,0.5000000000000002
-750.0,"-17.29710078
",2,200.0,0.5000000000000002
-775.0,"-17.33216244
",2,200.0,0.5000000000000002
-800.0,"-17.35952422
",2,200.0,0.5000000000000002
-825.0,"-17.38375734
",2,200.0,0.5000000000000002
-850.0,"-17.41241906
",2,200.0,0.5000000000000002
-875.0,"-17.4339959
",2,200.0,0.5000000000000002
-900.0,"-17.45400998
",2,200.0,0.5000000000000002
-925.0,"-17.47381628
",2,200.0,0.5000000000000002
-950.0,"-17.49453066
",2,200.0,0.5000000000000002
-975.0,"-17.51342666
",2,200.0,0.5000000000000002
-1000.0,"-17.52949586
",2,200.0,0.5000000000000002
