Field(Oe),Resistance(Ohm),Sample name,Applied in-plane field (Oe),Applied current (mA)
50.0,"-11.4769619667
",2,200.0,-0.2999999999999998
25.0,"-11.8124619333
",2,200.0,-0.2999999999999998
-7.65887353538e-13,"-12.1435740667
",2,200.0,-0.2999999999999998
-25.0,"-12.4771187
",2,200.0,-0.2999999999999998
-50.0,"-12.8632260333
",2,200.0,-0.2999999999999998
-75.0,"-13.1788024
",2,200.0,-0.2999999999999998
-100.0,"-13.4999486
",2,200.0,-0.2999999999999998
-125.0,"-13.8110980667
",2,200.0,-0.2999999999999998
-150.0,"-14.1428904667
",2,200.0,-0.2999999999999998
-175.0,"-14.4708203333
",2,200.0,-0.2999999999999998
-200.0,"-14.7620122667
",2,200.0,-0.2999999999999998
-225.0,"-15.0741073
",2,200.0,-0.2999999999999998
-250.0,"-15.3218591333
",2,200.0,-0.2999999999999998
-275.0,"-15.5683639667
",2,200.0,-0.2999999999999998
-300.0,"-15.7869928
",2,200.0,-0.2999999999999998
-325.0,"-15.9835051667
",2,200.0,-0.2999999999999998
-350.0,"-16.1657426
",2,200.0,-0.2999999999999998
-375.0,"-16.3119063667
",2,200.0,-0.2999999999999998
-400.0,"-16.4532878667
",2,200.0,-0.2999999999999998
-425.0,"-16.5776866
",2,200.0,-0.2999999999999998
-450.0,"-16.6868881667
",2,200.0,-0.2999999999999998
-475.0,"-16.7857717
",2,200.0,-0.2999999999999998
-500.0,"-16.8720403667
",2,200.0,-0.2999999999999998
-525.0,"-16.9574233667
",2,200.0,-0.2999999999999998
-550.0,"-17.0168924333
",2,200.0,-0.2999999999999998
-575.0,"-17.0750267333
",2,200.0,-0.2999999999999998
-600.0,"-17.1285769333
",2,200.0,-0.2999999999999998
-625.0,"-17.1785092333
",2,200.0,-0.2999999999999998
-650.0,"-17.2232778
",2,200.0,-0.2999999999999998
-675.0,"-17.2611846333
",2,200.0,-0.2999999999999998
-700.0,"-17.3051225667
",2,200.0,-0.2999999999999998
-725.0,"-17.3342907333
",2,200.0,-0.2999999999999998
-750.0,"-17.3652303667
",2,200.0,-0.2999999999999998
-775.0,"-17.3909685333
",2,200.0,-0.2999999999999998
-800.0,"-17.4288514
",2,200.0,-0.2999999999999998
-825.0,"-17.4543600667
",2,200.0,-0.2999999999999998
-850.0,"-17.4884814667
",2,200.0,-0.2999999999999998
-875.0,"-17.5060430667
",2,200.0,-0.2999999999999998
-900.0,"-17.5283471667
",2,200.0,-0.2999999999999998
-925.0,"-17.5498336333
",2,200.0,-0.2999999999999998
-950.0,"-17.5693724333
",2,200.0,-0.2999999999999998
-975.0,"-17.5865988333
",2,200.0,-0.2999999999999998
-1000.0,"-17.5997635667
",2,200.0,-0.2999999999999998
